,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.6638,0.674,0.5294,0.0588,0.1059,0.1274,0.8126
0_1,0.7076,0.6627,0.5294,0.0526,0.0957,0.1143,0.7904
0_2,0.5722,0.5845,0.3529,0.0395,0.071,0.0621,0.8064
0_3,0.6559,0.6677,0.5294,0.0552,0.1,0.1199,0.8002
0_4,0.6633,0.6589,0.5294,0.0508,0.0928,0.1102,0.783
0_5,0.6119,0.5232,0.2353,0.026,0.0468,0.0169,0.799
0_6,0.5224,0.5419,0.2941,0.0291,0.0529,0.0294,0.7793
0_7,0.451,0.4799,0.1765,0.0171,0.0312,-0.014,0.7707
0_8,0.6411,0.6184,0.4118,0.0479,0.0859,0.0883,0.8163
0_9,0.6692,0.6614,0.5294,0.052,0.0947,0.1129,0.7879
0_Mean,0.6159,0.6073,0.4118,0.0429,0.0777,0.0767,0.7946
0_SD,0.0788,0.0707,0.1386,0.0142,0.0258,0.0502,0.0149
Mean,0.6158,0.6073,0.4118,0.0429,0.0777,0.0767,0.7946
SD,0.0788,0.0707,0.1386,0.0142,0.0258,0.0502,0.0149
