,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.6607,0.609,0.3846,0.04,0.0725,0.0765,0.8254
0_1,0.5323,0.5473,0.2308,0.0297,0.0526,0.0362,0.8527
0_2,0.661,0.6298,0.3846,0.0526,0.0926,0.102,0.8663
0_3,0.684,0.6641,0.4615,0.0588,0.1043,0.1252,0.8595
0_4,0.6627,0.6187,0.3846,0.045,0.0806,0.0874,0.8445
0_5,0.7374,0.681,0.5385,0.0522,0.0952,0.1236,0.8186
0_6,0.7579,0.7327,0.6154,0.069,0.124,0.1683,0.8458
0_7,0.7243,0.5938,0.3333,0.0367,0.0661,0.0669,0.8456
0_8,0.7006,0.7153,0.5833,0.0598,0.1085,0.1492,0.8429
0_9,0.6079,0.62,0.3846,0.0459,0.082,0.089,0.847
0_Mean,0.6729,0.6412,0.4301,0.049,0.0879,0.1024,0.8448
0_SD,0.0661,0.0569,0.1192,0.0119,0.0214,0.0397,0.0142
Mean,0.6729,0.6412,0.4301,0.049,0.0878,0.1024,0.8448
SD,0.0661,0.0569,0.1192,0.0119,0.0214,0.0397,0.0142
