,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.5318,0.5318,0.6471,0.0231,0.0446,0.0185,0.4214
0_1,0.5352,0.5352,0.625,0.0221,0.0427,0.0197,0.449
0_2,0.4389,0.4396,0.4375,0.0155,0.0299,-0.0338,0.4416
0_3,0.4471,0.4471,0.4375,0.0159,0.0307,-0.0295,0.4563
0_4,0.5656,0.5658,0.6875,0.0242,0.0468,0.0368,0.449
0_5,0.482,0.482,0.5625,0.0185,0.0359,-0.0102,0.4047
0_6,0.527,0.527,0.6471,0.0228,0.044,0.0158,0.4121
0_7,0.4789,0.4789,0.5294,0.0194,0.0374,-0.0122,0.4305
0_8,0.6178,0.6178,0.8235,0.029,0.0561,0.0686,0.4207
0_9,0.534,0.534,0.6471,0.0233,0.045,0.0197,0.4256
0_Mean,0.5158,0.5159,0.6044,0.0214,0.0413,0.0093,0.4311
0_SD,0.0549,0.0548,0.1173,0.0041,0.008,0.0313,0.0173
Mean,0.5158,0.5159,0.6044,0.0214,0.0413,0.0093,0.4311
SD,0.0549,0.0548,0.1173,0.0041,0.008,0.0313,0.0172
