,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.7206,0.6056,0.9474,0.03,0.0581,0.0729,0.2799
0_1,0.6725,0.61,0.9474,0.0303,0.0587,0.0752,0.2885
0_2,0.5375,0.5103,0.7895,0.024,0.0467,0.0074,0.2441
0_3,0.5632,0.5385,0.7778,0.0246,0.0477,0.0248,0.3099
0_4,0.5584,0.5309,0.7778,0.0241,0.0467,0.0203,0.2951
0_5,0.5499,0.524,0.7222,0.0238,0.046,0.0151,0.3346
0_6,0.644,0.5934,0.8889,0.028,0.0542,0.0605,0.3111
0_7,0.5181,0.4981,0.7222,0.0221,0.0429,-0.0013,0.284
0_8,0.5619,0.5316,0.7222,0.0243,0.047,0.0197,0.3494
0_9,0.5678,0.49,0.6842,0.0228,0.0441,-0.0066,0.3049
0_Mean,0.5894,0.5433,0.798,0.0254,0.0492,0.0288,0.3001
0_SD,0.0661,0.0441,0.0966,0.0029,0.0057,0.03,0.0295
Mean,0.5894,0.5432,0.798,0.0254,0.0492,0.0288,0.3002
SD,0.0661,0.0441,0.0966,0.0029,0.0057,0.03,0.0295
