,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.6349,0.6349,0.4375,0.0966,0.1582,0.137,0.8167
0_1,0.6565,0.6565,0.5,0.0988,0.1649,0.1524,0.8007
0_2,0.5,0.5,0.1562,0.0394,0.0629,0.0,0.8167
0_3,0.5915,0.5915,0.375,0.0741,0.1237,0.0891,0.7909
0_4,0.6058,0.6058,0.4062,0.0788,0.132,0.1023,0.7897
0_5,0.5637,0.5637,0.3438,0.0611,0.1038,0.0596,0.7663
0_6,0.5902,0.5902,0.3636,0.0774,0.1277,0.0906,0.7983
0_7,0.6791,0.6791,0.5455,0.1098,0.1827,0.1762,0.802
0_8,0.5302,0.5302,0.2424,0.0533,0.0874,0.0307,0.7946
0_9,0.5289,0.5289,0.2424,0.0526,0.0865,0.0293,0.7921
0_Mean,0.5881,0.5881,0.3613,0.0742,0.123,0.0867,0.7968
0_SD,0.0584,0.0584,0.121,0.0228,0.0384,0.0575,0.0145
Mean,0.5881,0.5881,0.3613,0.0742,0.123,0.0867,0.7968
SD,0.0584,0.0584,0.121,0.0228,0.0384,0.0575,0.0144
