,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.4642,0.4642,0.0,0.0,,-0.0168,0.9251
0_1,0.7575,0.7575,0.6667,0.016,0.0312,0.0866,0.8477
0_2,0.426,0.426,0.0,0.0,,-0.0253,0.8489
0_3,0.4297,0.4297,0.0,0.0,,-0.0201,0.8573
0_4,0.6625,0.6625,0.5,0.007,0.0138,0.0423,0.8241
0_5,0.5963,0.5963,0.3333,0.0087,0.0169,0.0335,0.8573
0_6,0.763,0.763,0.6667,0.0172,0.0336,0.0912,0.8585
0_7,0.5932,0.5932,0.3333,0.0083,0.0163,0.0319,0.8512
0_8,0.5988,0.5988,0.3333,0.009,0.0175,0.0349,0.8622
0_9,0.621,0.621,0.3333,0.0133,0.0256,0.0507,0.9065
0_Mean,0.5912,0.5912,0.3167,0.008,0.0222,0.0309,0.8639
0_SD,0.1214,0.1214,0.254,0.0064,0.0079,0.0412,0.0296
Mean,0.5912,0.5912,0.3167,0.0079,0.0221,0.0309,0.8639
SD,0.1214,0.1214,0.254,0.0064,0.0079,0.0413,0.0297
