,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.5664,0.5211,0.5,0.0215,0.0412,0.0118,0.5413
0_1,0.4392,0.4223,0.3125,0.0133,0.0254,-0.0433,0.5277
0_2,0.4437,0.4647,0.4375,0.017,0.0328,-0.0197,0.4908
0_3,0.5561,0.5404,0.5625,0.023,0.0441,0.0225,0.5191
0_4,0.4549,0.4279,0.3125,0.0136,0.026,-0.0403,0.5388
0_5,0.6706,0.6306,0.7059,0.0329,0.0628,0.0752,0.5586
0_6,0.3664,0.3533,0.1765,0.008,0.0153,-0.0843,0.5228
0_7,0.4537,0.4712,0.3529,0.0181,0.0344,-0.0168,0.5845
0_8,0.5954,0.5788,0.5882,0.0284,0.0542,0.0455,0.5697
0_9,0.5682,0.5361,0.5294,0.0242,0.0463,0.0208,0.5425
0_Mean,0.5115,0.4946,0.4478,0.02,0.0383,-0.0029,0.5396
0_SD,0.0931,0.0824,0.1592,0.0075,0.0143,0.0471,0.0269
Mean,0.5115,0.4946,0.4478,0.02,0.0382,-0.0029,0.5396
SD,0.0931,0.0825,0.1592,0.0075,0.0143,0.0471,0.0269
