,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.6303,0.6455,0.3333,0.0312,0.0571,0.0909,0.9552
0_1,0.4714,0.4802,0.0,0.0,,-0.013,0.9565
0_2,0.472,0.4795,0.0,0.0,,-0.0132,0.9552
0_3,0.4707,0.4816,0.0,0.0,,-0.0125,0.9592
0_4,0.6489,0.653,0.3333,0.0476,0.0833,0.1171,0.9701
0_5,0.7222,0.7316,0.5,0.069,0.1212,0.175,0.9606
0_6,0.8521,0.8456,0.75,0.0652,0.12,0.21,0.9402
0_7,0.8153,0.8101,0.6667,0.0556,0.1026,0.1832,0.9524
0_8,0.6491,0.6564,0.3333,0.0625,0.1053,0.1367,0.9769
0_9,0.8126,0.8094,0.6667,0.0541,0.1,0.1805,0.951
0_Mean,0.6545,0.6593,0.3583,0.0385,0.0985,0.1055,0.9577
0_SD,0.1475,0.142,0.2888,0.0285,0.0223,0.0887,0.0101
Mean,0.6545,0.6593,0.3583,0.0385,0.0985,0.1055,0.9577
SD,0.1475,0.142,0.2888,0.0286,0.0223,0.0887,0.0101
