,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.7661,0.758,0.5625,0.1957,0.2903,0.3102,0.9457
0_1,0.6703,0.603,0.25,0.1026,0.1455,0.1339,0.942
0_2,0.6498,0.6279,0.3125,0.1,0.1515,0.148,0.9309
0_3,0.6904,0.698,0.4375,0.175,0.25,0.2543,0.9482
0_4,0.698,0.7305,0.5,0.2051,0.2909,0.2996,0.9519
0_5,0.8436,0.829,0.7059,0.24,0.3582,0.3919,0.947
0_6,0.6322,0.6187,0.2941,0.1,0.1493,0.1414,0.9297
0_7,0.7577,0.6588,0.3529,0.1765,0.2353,0.2271,0.9519
0_8,0.7134,0.6475,0.3529,0.1154,0.1739,0.1725,0.9297
0_9,0.762,0.7696,0.5882,0.2041,0.303,0.3241,0.9433
0_Mean,0.7184,0.6941,0.4357,0.1614,0.2348,0.2403,0.942
0_SD,0.0642,0.0753,0.149,0.0523,0.0762,0.0901,0.0088
Mean,0.7184,0.6941,0.4356,0.1614,0.2348,0.2403,0.942
SD,0.0642,0.0754,0.149,0.0523,0.0762,0.0901,0.0088
