,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.7169,0.7166,0.7059,0.0524,0.0976,0.1378,0.7269
0_1,0.7293,0.696,0.6471,0.0514,0.0952,0.1274,0.7429
0_2,0.5315,0.5534,0.3529,0.0297,0.0548,0.0353,0.7454
0_3,0.6172,0.6254,0.4706,0.0437,0.08,0.0859,0.7737
0_4,0.544,0.5226,0.25,0.024,0.0437,0.0156,0.7845
0_5,0.7141,0.6107,0.4375,0.0391,0.0718,0.0742,0.7771
0_6,0.6234,0.6244,0.5,0.0385,0.0714,0.0792,0.7438
0_7,0.7124,0.6437,0.5625,0.0395,0.0738,0.0889,0.7217
0_8,0.4608,0.4782,0.1875,0.016,0.0296,-0.0144,0.7574
0_9,0.746,0.7059,0.6471,0.0556,0.1023,0.1373,0.7623
0_Mean,0.6396,0.6177,0.4761,0.039,0.072,0.0767,0.7536
0_SD,0.0999,0.0797,0.1733,0.0128,0.0238,0.0516,0.0211
Mean,0.6396,0.6177,0.4761,0.039,0.072,0.0767,0.7536
SD,0.0999,0.0797,0.1733,0.0128,0.0237,0.0516,0.0211
