,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.725,0.66,0.381,0.1429,0.2078,0.2004,0.9245
0_1,0.6968,0.6562,0.381,0.129,0.1928,0.1867,0.9171
0_2,0.7384,0.6305,0.3333,0.1094,0.1647,0.1537,0.9121
0_3,0.5818,0.5976,0.2727,0.0896,0.1348,0.1152,0.9047
0_4,0.6056,0.6234,0.3333,0.0933,0.1458,0.1353,0.8984
0_5,0.6488,0.6021,0.2857,0.0857,0.1319,0.1156,0.9021
0_6,0.7495,0.6742,0.4286,0.125,0.1935,0.1946,0.9071
0_7,0.7149,0.7263,0.5238,0.1642,0.25,0.2611,0.9182
0_8,0.6699,0.619,0.3333,0.0854,0.1359,0.1254,0.8897
0_9,0.6621,0.6806,0.4286,0.1452,0.2169,0.2159,0.9195
0_Mean,0.6793,0.647,0.3701,0.117,0.1774,0.1704,0.9093
0_SD,0.0561,0.0401,0.0755,0.0284,0.0408,0.049,0.0109
Mean,0.6793,0.647,0.3701,0.117,0.1774,0.1704,0.9093
SD,0.0561,0.0401,0.0756,0.0284,0.0409,0.049,0.0109
