,AUC,B_A,Recall,Precision,F1,MCC,Accuracy
0_0,0.7199,0.7468,0.56,0.2121,0.3077,0.3121,0.922
0_1,0.8431,0.8113,0.68,0.2742,0.3908,0.405,0.9344
0_2,0.7652,0.77,0.6,0.2419,0.3448,0.3513,0.9295
0_3,0.7487,0.6951,0.44,0.22,0.2933,0.2804,0.9344
0_4,0.8266,0.7493,0.56,0.2258,0.3218,0.3244,0.927
0_5,0.7986,0.7164,0.48,0.2449,0.3243,0.314,0.9381
0_6,0.7325,0.757,0.56,0.28,0.3733,0.3694,0.9418
0_7,0.797,0.7706,0.6,0.2459,0.3488,0.3548,0.9307
0_8,0.8388,0.7616,0.5769,0.2632,0.3614,0.3606,0.9344
0_9,0.8503,0.7931,0.64,0.2759,0.3855,0.3933,0.9368
0_Mean,0.7921,0.7571,0.5697,0.2484,0.3452,0.3465,0.9329
0_SD,0.0481,0.0338,0.07,0.0243,0.0331,0.0388,0.0058
Mean,0.7921,0.7571,0.5697,0.2484,0.3452,0.3465,0.9329
SD,0.0481,0.0338,0.07,0.0243,0.0331,0.0388,0.0058
